Date,CloseToOpen
2021-10-13,1.2589141335334542
2021-10-14,-0.32746591365824
2021-10-15,-2.0408163265306123
2021-10-18,1.0833342870076499
2021-10-19,0.7755123839086416
2021-10-20,-2.299320617676251
2021-10-21,2.6937486468534795
2021-10-22,-0.24499577992296304
2021-10-25,3.714285091477997
2021-10-26,-1.808385215442699
2021-10-27,-2.2620902399093517
2021-10-28,1.3438741614262324
2021-10-29,1.490192787320006
2021-11-01,1.7234731714729026
2021-11-02,-2.4096363046584477
2021-11-03,0.8883795094909198
2021-11-04,0.7996918607856316
2021-11-05,-1.7013260868028928
2021-11-08,1.9047619047619049
2021-11-09,-6.370654991630863
2021-11-10,-4.576270789190538
2021-11-11,-0.21701884731906598
2021-11-12,-0.8253715476949005
