Date,CloseToOpen
2021-10-13,-0.8049276062461814
2021-10-14,0.43560542773463123
2021-10-15,-0.5179689547944896
2021-10-18,-0.16632273160115585
2021-10-19,-0.06320258326545555
2021-10-20,1.5187456073045207
2021-10-21,-1.2002189578595313
2021-10-22,0.5814850317049118
2021-10-25,0.5064229572066776
2021-10-26,-0.6195692559023815
2021-10-27,-2.7031188932747687
2021-10-28,0.7342363499905804
2021-10-29,-1.9503679838588066
2021-11-01,-0.5395379024792829
2021-11-02,1.352115731569107
2021-11-03,0.7509206255908469
2021-11-04,-3.2231417569247163
2021-11-05,-0.5010584610536093
2021-11-08,-0.7966122384798728
2021-11-09,-0.9629396790445959
2021-11-10,0.026296264739985985
2021-11-11,0.47318691073508334
2021-11-12,0.06106044591495302
