Date,CloseToOpen
2021-10-13,0.0
2021-10-14,-0.4444440205891927
2021-10-15,2.6785688626827135
2021-10-18,2.412283659972019
2021-10-19,3.632480395929726
2021-10-20,-0.2044939124275371
2021-10-21,-3.869655053464033
2021-10-22,3.62473505799265
2021-10-25,3.1120251698781782
2021-10-26,1.4084542176344366
2021-10-27,-1.0000038146972656
2021-10-28,-0.40650367106455254
2021-10-29,-4.285714980812171
2021-11-01,3.5714199849255355
2021-11-02,-2.204402038531502
2021-11-03,0.6135012398254015
2021-11-04,-3.2128483293033567
2021-11-05,-0.6224109697076841
2021-11-08,0.0
2021-11-09,-2.857140076751318
2021-11-10,0.0
2021-11-11,1.290321323634295
2021-11-12,1.0752626424140799
