Date,CloseToOpen
2021-10-13,1.6886319432339127
2021-10-14,0.8637145857059458
2021-10-15,-0.12877507845530967
2021-10-18,1.3291302345582248
2021-10-19,-0.2406040997104389
2021-10-20,0.9023570716714835
2021-10-21,0.10176469535590062
2021-10-22,0.3953366750832035
2021-10-25,0.20141864585640684
2021-10-26,-0.1147034443047286
2021-10-27,-1.9336083892890088
2021-10-28,-0.12125915614314473
2021-10-29,-0.4195124928544207
2021-11-01,0.40652487559307454
2021-11-02,-0.18464765654883417
2021-11-03,0.7672146316033124
2021-11-04,-0.7320382763094513
2021-11-05,-0.5161812437094943
2021-11-08,-0.06769879290160155
2021-11-09,0.038672515561944176
2021-11-10,-0.5230033080167978
2021-11-11,0.3073944338587137
2021-11-12,-0.07291876456474433
