Date,CloseToOpen
2021-10-13,2.7932979248437135
2021-10-14,-2.5881299761500562
2021-10-15,-4.302539702092529
2021-10-18,1.479014250151696
2021-10-19,0.7438393570878484
2021-10-20,-2.9698348598908555
2021-10-21,2.217941161512794
2021-10-22,-3.8571403140113465
2021-10-25,9.663368451713335
2021-10-26,5.3783412914675015
2021-10-27,-4.661597088395338
2021-10-28,4.989229573569982
2021-10-29,7.312053310952378
2021-11-01,2.308657860571371
2021-11-02,0.0
2021-11-03,1.3954919667837027
2021-11-04,-7.880273973081568
2021-11-05,12.162633122468694
2021-11-08,9.854811698075364
2021-11-09,-2.1124689967356733
2021-11-10,-1.7549083025946863
2021-11-11,1.7106833734838238
2021-11-12,-0.029269091270094305
