Date,CloseToOpen
2021-10-13,1.8371997347395406
2021-10-14,-0.8795885985120097
2021-10-15,0.6048233269129887
2021-10-18,0.14407821498734036
2021-10-19,3.7514617042868252
2021-10-20,-2.083450862692905
2021-10-21,0.23728710109904663
2021-10-22,-0.770608034790175
2021-10-25,-0.9501869085835878
2021-10-26,-2.573355309674805
2021-10-27,1.0147418137821123
2021-10-28,0.7715518728625674
2021-10-29,-1.274917573133865
2021-11-01,2.6109514753199385
2021-11-02,-2.513472204441102
2021-11-03,0.532175181158902
2021-11-04,-2.652413472083032
2021-11-05,-3.6803316294760977
2021-11-08,0.24418401628987632
2021-11-09,-1.2148502566687098
2021-11-10,0.17718020399495402
2021-11-11,0.7745008188223982
2021-11-12,0.9904716400967662
