Date,CloseToOpen
2021-10-13,-0.6582042106662518
2021-10-14,1.9884954072381091
2021-10-15,-1.5967397410878805
2021-10-18,0.710309536463032
2021-10-19,0.4913408428302839
2021-10-20,-1.883702570910432
2021-10-21,-3.0588217342601105
2021-10-22,-0.5461220501256767
2021-10-25,0.09719576409625921
2021-10-26,-0.5705975537588869
2021-10-27,-0.34187884503079097
2021-10-28,1.8534283666295632
2021-10-29,0.6464754260970783
2021-11-01,0.7122489189653041
2021-11-02,-0.17679620810802157
2021-11-03,0.29522909671590963
2021-11-04,-0.22334835087322805
2021-11-05,-0.35186845442304876
2021-11-08,0.1053697857766868
2021-11-09,0.5729718339550357
2021-11-10,-0.743580099823009
2021-11-11,-0.24581421482206578
2021-11-12,0.34029677466947944
