Date,CloseToOpen
2021-10-13,4.881265030121263
2021-10-14,-1.9900478628265224
2021-10-15,5.740528103446181
2021-10-18,-4.501608571579851
2021-10-19,6.4088388009078985
2021-10-20,1.4017277442336313
2021-10-21,1.934084296190883
2021-10-22,9.687185196048882
2021-10-25,4.893811049906491
2021-10-26,3.331884595754346
2021-10-27,3.765688840565842
2021-10-28,-3.071949215493006
2021-10-29,-2.849959294974896
2021-11-01,0.17094408623693882
2021-11-02,2.5553679436425583
2021-11-03,2.2736636003219233
2021-11-04,1.739132598127059
2021-11-05,0.151175045016601
2021-11-08,-4.951236693095297
2021-11-09,-6.577917952048332
2021-11-10,-0.5181301065430459
2021-11-11,7.578254120890235
2021-11-12,-3.1465836977313457
